osm_id,ktCO2,ktC,mean_cars
60825549,0,0.03,489.57
60825552,0,0.09,546.55
60825553,0,0.1,464.9
60825554,0,0.02,435.95
60825556,0,0.09,510.2
60825559,0.01,0.19,508.6
60827398,0,0.01,484.12
60827458,0,0.08,493.01
60911745,0.01,0.17,496.94
60913017,0.01,0.15,160.99
60913018,0,0.02,552.17
60913019,0.03,0.74,519.97
60913020,0,0.07,454.2
60913021,0,0.03,370.29
60913022,0.01,0.13,475.03
60913023,0.03,0.69,509.95
610371796,0,0.04,549.24
610561103,0.03,0.7,328.58
610847999,0,0.04,488.31
610848005,0,0.02,515.32
610848010,0,0.04,459.9
610848017,0.01,0.19,512.58
610848023,0,0.05,497.69
611009706,0,0.07,501.79
61231307,0,0.02,570.08
61231308,0,0.02,619.76
61231309,0,0.05,569.11
612322338,0.02,0.36,487.05
612322340,0,0.02,481.56
612346731,0,0.01,542.81
612346734,0,0.02,533.99
612346737,0,0.02,531.2
612719667,0,0.01,496.01
612719669,0,0.03,498.62
612719670,0,0.03,503.87
612917123,0,0.02,527.67
612964813,0,0.09,517.79
613063668,0,0.01,545.88
613063669,0,0.02,546.21
61323215,0.04,1.01,471.22
61389770,0.01,0.26,520.2
61389771,0,0.07,545.98
61389772,0,0.02,541.6
61389773,0,0.03,540.64
61390180,0,0.01,507.08
61390181,0,0.05,545.48
61393178,0,0.02,537.95
6141044,0.01,0.19,406.26
6141207,0,0.05,466.52
61423390,0,0.04,210.02
61423397,0,0.03,216.58
61423405,0,0.11,554.18
61423410,0,0.08,548.3
61423419,0,0.04,210.02
61423422,0,0.04,361.97
61450606,0,0.06,455.83
61583423,0,0.05,459.14
61583424,0,0.05,461.38
616789707,0,0.08,476.97
617328806,0,0.05,492.05
617343975,0,0.02,626.46
617343977,0,0.02,607.32
617354878,0,0.02,452.82
617358509,0,0.02,481.52
61737905,0.01,0.27,473.19
61737909,0,0.07,453.96
61743144,0,0.03,548.25
61743145,0.01,0.31,541.74
61745072,0,0.01,535.82
61745073,0,0.02,538.66
61765034,0.01,0.12,484.03
61765035,0,0.07,479.69
61765037,0,0.09,549.99
61765038,0,0.07,477.95
61774539,0.01,0.17,367.89
6177756,0.01,0.27,543.79
618016530,0,0.1,482.76
618056541,0.06,1.5,519.73
618056542,0.01,0.13,519.17
618056543,0,0.03,323.85
618056545,0,0.11,351.23
618056549,0.01,0.15,342.86
618056551,0.01,0.25,468.77
618056554,0,0.04,326.07
618056556,0.01,0.14,309.04
618056558,0,0.02,314.24
618062383,0,0.05,544.02
618062384,0,0.04,360.63
61816619,0,0.05,482.51
61816620,0,0.03,472.48
61816621,0,0.03,477.82
61820398,0,0.05,526.4
6182766,0,0.02,502.08
6183134,0,0.06,508.83
618924840,0,0.07,508.05
61961008,0.01,0.27,522.83
6196952,0.01,0.15,305.98
61984596,0,0.06,493.22
6198633,0,0.02,485.04
61991578,0,0.09,483.24
61991579,0,0.03,461.59
620756868,0,0.01,484.81
62076385,0.01,0.24,462.55
62076386,0.01,0.28,532.99
62114953,0,0.03,544.16
62127566,0,0.03,538.35
62170954,0,0.06,531.51
62170955,0.01,0.17,564.98
62192859,0,0.03,510.29
62192860,0.01,0.23,484.08
62192862,0,0.02,510.63
62214793,0,0.02,503.87
62214794,0,0.08,498.63
62214795,0,0.02,481.6
62214796,0,0.05,513.31
622229584,0,0.01,486.65
622326987,0,0.09,548.25
62241001,0,0.06,486.23
62241003,0,0.05,456.01
622579793,0,0.01,475.33
62276476,0,0.06,463.86
6227654,0,0.1,461.36
6227656,0,0.07,461.16
6227796,0,0.11,465.16
6228081,0,0.07,476.4
62312775,0.03,0.63,468.4
62317349,0,0.07,480.9
62317351,0.03,0.63,503.66
62317352,0,0.02,468.73
62317353,0.03,0.68,494.11
62319170,0,0.07,543.37
6235863,0,0.03,487.04
623593133,0,0.05,505.67
6238395,0,0.03,453.77
623919822,0,0.08,507.64
623919824,0,0.04,499.95
623919825,0,0.03,506.73
623919826,0.01,0.26,500
623932033,0.02,0.39,469.98
624010901,0,0.03,514.54
624010904,0.01,0.13,506.32
624010908,0,0.05,517.83
624010911,0,0.05,515.13
624023269,0,0.02,482.92
624023273,0,0.05,478.17
624116216,0,0.05,359.61
624116220,0,0.07,503.86
624116225,0.01,0.32,480.18
624116229,0,0.03,535.45
624116230,0,0.04,534.91
624116231,0.01,0.14,538.33
624116232,0,0.09,484.72
624116233,0,0.03,462.18
624116234,0,0.08,379.99
624116235,0,0.04,378.39
624116236,0.01,0.16,433.02
624116237,0,0.12,429.59
624116238,0.01,0.13,427.8
624116239,0,0.1,418.62
624116240,0,0.06,171.01
624116241,0,0.08,477.25
624116242,0,0.02,478.21
624116243,0.01,0.15,527.97
624116244,0.01,0.21,486.15
624132149,0,0.03,570.62
624179322,0,0.03,490.05
624179323,0.01,0.14,491.79
624268772,0,0.01,579.89
624268775,0,0.02,647.01
624268777,0,0.04,579.61
62450101,0.01,0.18,454.72
625647962,0,0.02,484.14
625647964,0,0.01,490.91
625647965,0,0.1,492.19
625843709,0,0.02,356.54
625843712,0,0.02,513.92
625997365,0,0.08,334.89
626027608,0,0.02,424.94
626027609,0,0.02,317.5
626027610,0,0.09,461.36
626027612,0,0.02,484.36
626027613,0,0.01,484.35
626237089,0,0.01,487.41
6263126,0,0.11,481.39
6263129,0,0.05,478.71
626506999,0,0.04,459.69
626507000,0,0.04,358.9
626507001,0,0.03,459.35
62682272,0,0,366.11
626859099,0,0.06,207.01
626979655,0,0.07,556.39
626979659,0,0.05,553.2
626979660,0.01,0.2,485.95
626979661,0,0.01,540.87
626979665,0,0.05,552.72
627228820,0,0.01,481.11
627275639,0,0.02,368.78
627460043,0,0.05,509.07
627460044,0,0.03,507.62
6274920,0.01,0.33,471.56
627608825,0,0.02,450.18
627608826,0,0.04,456.04
627608828,0,0.09,540.65
627608831,0,0.06,481.16
627608832,0.02,0.55,499.94
6277268,0,0.11,467.36
6277270,0,0.04,466.68
6277301,0,0.02,457.4
6278772,0,0.02,482.95
6279706,0,0.01,358.25
6279972,0,0.02,448.73
628125261,0,0.07,499.49
628330890,0,0.01,318.88
628330892,0,0.02,495.39
628330895,0,0.01,488.1
628330897,0,0.02,488
628831855,0,0.02,497.48
628831856,0.03,0.71,489.24
628831857,0,0.02,497.63
628831858,0.02,0.35,494.69
628906295,0,0.01,366.61
628906299,0,0.03,544.2
628930909,0,0.06,486.85
62926833,0.01,0.12,485.79
629652778,0,0.06,543.47
629652779,0,0.01,542.31
629652780,0,0.02,542.38
629652781,0,0.08,542.81
630384598,0,0.01,453.86
630411170,0,0.04,463.32
630961571,0,0.07,531.65
631144129,0,0.02,607.47
631376711,0,0.06,514.53
631557114,0,0.11,557.01
631599118,0,0.02,353.61
631641755,0,0.04,479.42
631770195,0,0.01,490.63
631971877,0,0.02,345.07
633055773,0,0.03,460.05
633055774,0,0.04,496.13
634037174,0,0.02,490.24
634415974,0,0.02,486.63
637645130,0.01,0.15,428.49
637645131,0,0.05,509.05
637645132,0,0.04,460.36
638236411,0.02,0.39,600.31
638460946,0,0.1,531.48
638460947,0,0.01,529.4
638460950,0,0.03,487.55
638684659,0,0.02,510.52
639493947,0,0.03,506.49
63972161,0,0.07,463.41
63972162,0.01,0.33,459.25
639935469,0,0.07,513.66
640473217,0.02,0.43,449.52
64206803,0,0.11,489.58
64206804,0,0.07,464.87
64206805,0.03,0.72,468.18
64206806,0,0.02,459.22
64308402,0,0.01,525.81
645012957,0,0.1,487.88
645012958,0.01,0.16,551.26
647762532,0,0.07,488.46
64824378,0,0.05,492.28
64826669,0.02,0.38,521.17
64826670,0,0.1,476.47
64826671,0.01,0.22,479.31
64826672,0,0.02,442.54
648493467,0.05,1.1,412.77
648541109,0,0.02,491.54
649959246,0.01,0.17,489.09
650365503,0.01,0.14,510.6
65040950,0.01,0.25,491.95
651211758,0,0.08,446.59
651496149,0,0.02,454.28
65425836,0,0.01,470.46
65426521,0,0.07,497.87
654301239,0,0.03,487.09
655368180,0.01,0.18,333.47
655368181,0,0.01,526.85
655436885,0.01,0.17,550.5
655632891,0.01,0.15,409.57
655632892,0.01,0.32,548.5
65571074,0,0.02,490.73
656241855,0,0.05,460.93
656287217,0,0.05,461.04
65674649,0,0,481.22
657145355,0,0.03,542.36
658249618,0,0.01,357.82
658716822,0,0.02,486.5
658716823,0,0.04,508.35
658716824,0,0.07,512.95
658716825,0,0.02,512.48
658716829,0,0.01,470.9
658716830,0,0.03,449.67
659046700,0,0.01,548.23
659112704,0,0.03,529.55
659112705,0,0.01,491.1
659119234,0,0.05,501.67
659287988,0,0.03,483.54
65976683,0,0.02,358.88
65976684,0,0.02,358.91
659768146,0,0.01,453.48
659768147,0,0.02,458.44
659768148,0,0.03,459.55
659768152,0.01,0.28,495.63
659768153,0.01,0.22,488.49
660709808,0.01,0.25,493.24
660709809,0.01,0.14,498.77
66071366,0,0.1,143.27
66071390,0,0.05,485.26
660945466,0.01,0.34,545.09
661400763,0,0.03,495.64
661604127,0,0.01,436.34
66289205,0,0.02,456.37
66289208,0,0.03,485.57
66289209,0,0.07,488.32
66311464,0,0.02,518.74
66311467,0,0.02,484.21
66311468,0,0.02,495.76
663193499,0,0.03,511.69
663605950,0,0.04,544.26
663605951,0,0.04,544.46
664423013,0,0.04,493.05
664569950,0,0.02,542.72
664569951,0,0.03,515.41
664586644,0,0.03,472.22
664588196,0,0.02,497.62
664769706,0.01,0.19,477.24
664769707,0,0.08,413.18
664769709,0,0.11,497.35
664830211,0.01,0.2,518.34
66514429,0,0,502.83
66514435,0.01,0.21,247.34
66514442,0,0,461.4
66514443,0,0.02,503.51
66514458,0,0.08,532.09
66514461,0.01,0.22,635
665160265,0.01,0.12,485.61
665160278,0,0.01,459.17
665234743,0,0.02,461.8
665234744,0,0.02,481.92
665234745,0,0.01,483.9
665689267,0,0.07,483.87
665689268,0,0.1,526.44
665689269,0,0.05,557.85
665689270,0.01,0.12,548.86
665689272,0,0.06,496.41
665689274,0,0.06,501.11
665689275,0,0.05,493.65
666317537,0,0.07,480.05
666384976,0,0.02,484.79
666495565,0,0.01,487.79
666495566,0,0.06,489.57
666708043,0,0.04,449.12
667122583,0,0.02,511.66
667255518,0.01,0.22,542.95
667255519,0.01,0.13,553.61
667256994,0,0.11,537.36
667302886,0,0.01,559.21
667302887,0.02,0.45,543.03
667302888,0,0.01,508.42
667302889,0,0.01,506.72
667302890,0,0.09,192.4
667302891,0.01,0.28,521.99
667553660,0,0.03,453.88
667553662,0,0.02,462.47
667553663,0,0.03,462.31
667553664,0,0.02,478
667553665,0,0.02,512.3
667569667,0,0.05,487.92
667964315,0,0.09,542.76
668500524,0,0.07,542.03
66861338,0,0.03,521.23
669433175,0,0.02,486.21
669608786,0,0.02,537.37
669777844,0.01,0.24,484.27
669777847,0,0.05,491.12
669777852,0.01,0.25,474.36
670062896,0,0.03,481.43
670062902,0.01,0.14,454.89
670062906,0,0.07,467.83
670062907,0.01,0.15,459.74
670062908,0,0.07,487.18
670062909,0,0.02,484.61
670062911,0,0.03,486.66
670062912,0,0.04,455.9
670062919,0.01,0.22,314.11
670062920,0,0.03,314.11
670062921,0,0.08,502.71
670062922,0,0.05,492.45
670062923,0,0.05,499.93
670062924,0,0.05,490.71
670062925,0.02,0.42,497.09
670062926,0.01,0.16,492.21
67092872,0,0.02,488.45
67099789,0,0.07,462.24
67099797,0,0.11,464.77
671026859,0,0.06,610.31
671026860,0,0.04,561.54
671026861,0.01,0.14,625.18
671063061,0,0.04,503.08
67110645,0.01,0.28,598.21
671301953,0,0.1,436.41
671301954,0,0.03,424.74
671329663,0,0.04,499.53
671329664,0.01,0.16,499.8
671403217,0,0.02,216.2
671403218,0,0.01,548.45
671403219,0,0.03,550.61
671403222,0,0.02,485.32
671403223,0,0.04,466.6
671403224,0,0.02,485.32
671403225,0,0.02,485.32
671403226,0,0.02,485.37
67145406,0,0.08,486.51
67153416,0,0.11,539.01
67172512,0,0.01,523.56
6722024,0,0.01,495.66
672673511,0.01,0.22,544.64
672674911,0.02,0.55,468.88
672958015,0,0.06,337.4
672958019,0,0.01,353.2
673262195,0.01,0.23,542.56
673317332,0,0.01,481.11
673317333,0,0.04,484.44
673524854,0,0.05,512.04
673699601,0,0.08,548.31
67406876,0.02,0.47,453.74
674133614,0.01,0.17,350.68
674133615,0,0.1,474.16
674133616,0,0.04,468.33
674216636,0,0.03,373.81
674407325,0,0.08,487.03
675103981,0,0.09,531.43
67551410,0,0.05,465.39
67553867,0,0.06,493.22
67553868,0,0.05,485.21
67555337,0.01,0.21,443.5
67555346,0,0.03,229.8
67556839,0.01,0.12,310.84
67557409,0,0.03,354.12
67650661,0,0.07,339.18
676630779,0,0.05,477.79
676788636,0,0.05,487.37
67699829,0.01,0.2,477.07
67699832,0,0.02,474.8
67703984,0,0.03,479.11
67704027,0.01,0.27,480.68
67707631,0,0.05,490.62
67707637,0,0.01,446.19
67707641,0.01,0.17,354.37
67707649,0,0.08,219.54
67713117,0.01,0.24,515.83
67713120,0,0.02,496.97
67713448,0,0.07,460.9
67713449,0,0.02,502.94
67713451,0,0.11,494.21
67713452,0,0.09,494.76
67718316,0,0.05,290.43
677933664,0.01,0.15,462.07
678030549,0,0.01,491.17
678030595,0,0.04,490.62
678030953,0,0.04,450.97
678030955,0,0.04,463.45
67835983,0,0.1,491.99
678384233,0.01,0.16,510.88
678683419,0,0.02,484.58
678691344,0,0.05,462
679028110,0,0.05,509.94
679028111,0,0.1,507.79
679028113,0.03,0.65,559.21
679285267,0,0.09,493.52
679376888,0,0.03,539.02
679376891,0,0.06,540.38
679616035,0,0.06,487.77
679714111,0,0.01,464.28
679714112,0,0.04,484.88
679714114,0.01,0.15,460.5
679901152,0,0.02,470.69
680680903,0.02,0.42,537.98
68084763,0,0.08,472.58
68115156,0,0.03,229.8
681665810,0,0.03,502.99
681665811,0,0.02,522.24
681665813,0,0.07,496.89
68186176,0.01,0.3,508.96
68187535,0,0.05,594.04
68189544,0,0.04,539.64
68189545,0,0.02,470.41
682466002,0,0.01,536.83
682466008,0.05,1.24,569.56
682553856,0,0.1,469.32
682553857,0,0.03,467.51
682768426,0,0.03,480.67
682790626,0,0.05,539.48
682934029,0,0.04,531.26
68314925,0.03,0.6,486.53
68314926,0,0,472.86
683770240,0,0.08,357.47
683770241,0.01,0.19,486.08
684206216,0,0.04,508.26
684206217,0,0.1,510.87
68462528,0.01,0.26,448.07
684872876,0,0.01,504.66
684872877,0,0.05,502.08
685111955,0,0.02,491.2
685111956,0.01,0.13,502.17
685111958,0,0.1,469.45
685145008,0.01,0.16,463.08
685145012,0,0.1,528.73
685145017,0.01,0.23,486.3
685460476,0.01,0.34,488.15
685460477,0,0.08,498.82
68568103,0,0.07,455.47
685695018,0,0.01,352.78
68576795,0.01,0.14,491.07
686461874,0,0.06,467.07
68647311,0,0.09,500.48
68647318,0,0.04,537.56
686616015,0,0.03,466.69
686616016,0,0.02,465.6
686616018,0,0.02,465.61
686908625,0,0.02,489.52
686908626,0,0.03,316.86
686908627,0,0.02,495.38
686908628,0,0.08,489.98
68711081,0.03,0.68,495.39
68711084,0,0.04,490.21
687937961,0,0.05,493.16
688041804,0,0.02,465.44
688053568,0,0.02,353.1
688053570,0,0.04,351.39
689006788,0,0.03,472.77
689006789,0,0.08,454.44
689406332,0.01,0.18,352.24
689406334,0.01,0.22,459.78
689605588,0,0.08,543.98
689612024,0,0.08,352.75
690415844,0,0.05,460.25
690415845,0,0.02,479.4
690429978,0.01,0.19,488.42
690444753,0,0.06,552.62
690444756,0,0.02,552.74
690444760,0,0.03,565.14
690444765,0,0.02,510.42
690444769,0,0.02,550.61
690444773,0,0.02,534.51
690444798,0,0.08,497.04
690566221,0,0.05,547.14
690566222,0,0.1,546.02
690566229,0,0.03,520.13
690566230,0,0.04,509.93
690575144,0,0.09,467.94
690575145,0.01,0.23,425.68
690827778,0,0.03,488.81
690829854,0,0.01,470.48
690829855,0,0.02,486.21
690848022,0.01,0.14,538.52
690848023,0,0.04,477.53
690918763,0.01,0.22,487.65
691097446,0,0.06,478.29
691097449,0,0.06,479.04
69144322,0,0.06,504.04
691544984,0,0.03,451.64
69166181,0.02,0.48,533.72
69166216,0,0.08,489.61
692169747,0,0.11,390.4
692180822,0,0.01,456.89
692180823,0,0.06,578.3
692180824,0,0.05,490.16
692340601,0,0.03,464.55
692340603,0,0.02,464.76
692340607,0,0.01,454.16
692340611,0,0.03,464.54
692406466,0,0.08,543.78
692406467,0.01,0.31,483.14
692406468,0,0.11,535.83
692406471,0,0.05,538.2
692480562,0,0.04,452.04
692480563,0,0.02,465.1
692480564,0.01,0.25,457.73
692480565,0,0.03,514.74
692480566,0,0.03,512.53
692480567,0,0.02,380.36
692480571,0,0.03,550.88
692490502,0,0.05,489.94
692616655,0.01,0.22,492.07
692616656,0.01,0.17,550.97
692616657,0,0.05,543.79
692616658,0.02,0.57,477.83
693065560,0,0.08,540.12
693428171,0,0.02,511.04
69409362,0.01,0.33,455.83
69414397,0.01,0.16,511.34
694484002,0.01,0.3,196.19
694484003,0,0.01,328.34
694484004,0,0.01,328.34
694484005,0.01,0.3,196.19
694484008,0,0.01,540.79
694484009,0.01,0.19,210.78
694484010,0,0.01,540.79
694484011,0.02,0.43,280.96
695791478,0,0.03,481.5
695797064,0,0.07,463.26
69602660,0.02,0.38,487.77
696726569,0,0.06,554.88
696726570,0.01,0.28,551.9
696732556,0.01,0.18,558.04
696732557,0,0.08,551.16
696732558,0.01,0.25,401.15
6967855,0.01,0.26,404.33
697410684,0,0,462.62
69750079,0,0.03,480.08
6977357,0,0.07,554.48
6977387,0,0.06,554.39
6977390,0,0.03,455.97
698150951,0,0.06,484.67
698801383,0,0.06,555.35
699073593,0,0.06,624.55
699073594,0,0.05,561.57
69907932,0,0.02,506.87
699217505,0,0.07,487.59
699286157,0,0.02,408.47
699295574,0,0.01,524.29
699531029,0,0.01,498.77
69999247,0.02,0.41,549.33
700351942,0,0.11,230.95
700615285,0,0.07,510.54
700615286,0.01,0.14,515.04
701019816,0.02,0.45,560.32
70129603,0.01,0.16,489.73
70130339,0.01,0.3,469.98
701459303,0,0.03,487.21
70163733,0.01,0.27,481.73
70163735,0,0.04,488.39
70171833,0,0.05,472.18
70186574,0.01,0.28,448.27
70186578,0.01,0.31,470.98
702155238,0,0.05,470.68
702312689,0,0.02,506.76
702380104,0,0.03,467.13
70267149,0,0.01,485.44
703160434,0,0.01,540
703319900,0,0.03,531.24
703319901,0.01,0.13,478.16
703319902,0,0.06,502.8
703319905,0,0.02,454.8
70367897,0.02,0.48,498.85
704271136,0.01,0.15,455.41
704504822,0,0.07,535.59
704504823,0,0.08,534.77
704759830,0,0.03,546.58
704816410,0,0.09,546.09
705056460,0.01,0.16,489.58
705056461,0,0.03,503.78
70532928,0.02,0.41,517.06
70532936,0,0.03,510.9
70553224,0.01,0.15,490.05
70553241,0,0.07,490.93
70605745,0,0.02,521.17
706118834,0,0.03,480.9
706118835,0,0.02,479.37
706450234,0,0.03,486.06
706790673,0,0.01,460.65
706790674,0,0.01,485.31
706795514,0,0.01,507.15
707079818,0,0.06,410.84
707100745,0,0.08,526.19
707107510,0,0.04,553.52
707355895,0,0.03,541.52
707559226,0.01,0.24,465.53
707580240,0,0.09,486.1
707580241,0,0.06,492.93
707653401,0,0.08,518.94
707653405,0,0.02,516.54
707653408,0.01,0.23,533.44
707653410,0,0.09,518.85
707653413,0,0.07,518.29
707653414,0,0.05,508.28
707653415,0,0.03,494.53
707977282,0,0.11,547.02
708162123,0,0.02,539.6
708296762,0.01,0.26,539.38
708296763,0,0.06,559.08
708296764,0,0.03,557.58
708296765,0,0.06,487.77
708296766,0,0.03,488.35
708434640,0,0.06,489.39
708434641,0,0.05,485.06
708595507,0.02,0.37,448.51
708595508,0.01,0.21,458.03
708595509,0,0.05,470.57
708595510,0,0.02,512.57
708595511,0,0.02,517.36
708595512,0,0.03,487.87
708595513,0.01,0.33,486.29
708595514,0.01,0.3,505.22
708910290,0.01,0.24,461.44
708910291,0,0.03,467.48
708910293,0,0.04,494.54
70944803,0,0.03,518.97
709873663,0,0.05,462.62
71001582,0,0.05,515.42
710070485,0.01,0.26,443.26
710070486,0,0.04,447.9
710070487,0,0.04,447.87
710761402,0,0.02,494.21
710761403,0,0.04,470.71
710761407,0,0.06,498.53
710761408,0,0.08,501.6
71079689,0,0.02,548.26
710893617,0,0.03,489.39
71089567,0.01,0.28,454.67
711025384,0,0.02,481.08
711049500,0,0.05,478.71
711095141,0.02,0.43,575.08
711095142,0,0.01,551.91
711128320,0,0.01,521
711128321,0.01,0.19,520.58
71143836,0.01,0.16,459.82
71143837,0,0.05,489.9
71233084,0.01,0.18,543.52
71233113,0.01,0.17,543.76
712355888,0,0.05,487.35
712355889,0,0.03,492.9
712355890,0,0.03,395.82
712590575,0,0.06,396.21
712680321,0,0.02,482.34
71282500,0,0.12,219.54
71282501,0,0.1,443.13
71282502,0,0.01,446.14
71282503,0,0.02,477.9
713114410,0,0.1,475.96
713482805,0,0.09,326.27
713483317,0,0.06,437.51
71392278,0,0.05,464.85
71392596,0,0.05,496.26
71401494,0,0.06,456.31
71401499,0,0.04,477.43
714073114,0,0.05,483.35
714695294,0,0.05,479.88
714695295,0,0.09,491.45
715104888,0,0.08,507.81
715174559,0.01,0.16,459.84
715565002,0,0.09,504.84
71595980,0.01,0.24,542.54
71595992,0,0.09,535.38
71596009,0.01,0.24,462.52
71596043,0.03,0.59,515.24
71596046,0.01,0.29,482.29
71746025,0.01,0.21,495.67
718140761,0,0.01,489.06
71834345,0.03,0.61,484.8
718428117,0,0.02,498.43
718428120,0.02,0.42,505.54
718428121,0.01,0.34,508.62
718428122,0,0.06,543.34
718428128,0.03,0.64,503.23
718428129,0.03,0.77,526.44
718428138,0.01,0.17,454.46
718428140,0,0.07,450.79
718428141,0,0.06,450.18
71874671,0,0.05,486.5
718809953,0.06,1.39,508.53
718809954,0,0.05,541.73
718809955,0,0.07,566.57
718867440,0,0.11,458.22
719350183,0.01,0.17,495.47
71960520,0,0.01,366.36
71960543,0,0.08,338.43
71960546,0.01,0.22,550.67
71960557,0,0.01,364.08
71960575,0,0.04,331.38
71960586,0,0.08,366.92
71960599,0,0.07,357.75
71960642,0.01,0.32,353.02
71960644,0.02,0.47,465.2
71960653,0,0.08,364.9
71960656,0,0.1,329.18
71960718,0.02,0.44,340.53
71960720,0.01,0.27,500.01
71960746,0,0.01,364.08
71960769,0,0.01,338.08
720167982,0,0.04,488.23
720356198,0,0.01,487.13
720356201,0,0.02,582.12
720356202,0,0.02,584.08
72077912,0.01,0.17,363.34
720895636,0,0.05,357.32
720895637,0.01,0.12,351.7
721247136,0,0.11,551.86
72153152,0,0.02,466.3
72157172,0,0.02,455.13
72157174,0,0.06,438.04
721571892,0,0.01,459.59
721729573,0,0.03,490.61
72175214,0,0.02,535.59
72175275,0.01,0.33,486.02
721755099,0,0.02,456.01
72183527,0.01,0.13,402.08
72183529,0.01,0.16,492.9
72183565,0,0.1,503.41
72183578,0,0.03,493.58
722090385,0,0.04,539.29
722137842,0,0.05,486.07
722274276,0,0.05,469.18
72230296,0,0.07,462.74
72230298,0.01,0.19,431.98
72230301,0,0.04,506.75
72230304,0.01,0.15,444.89
723007528,0.01,0.3,542.3
72307633,0.02,0.47,508.77
723084569,0.02,0.54,501.32
72312640,0,0.08,461.36
724607624,0,0.02,504.04
724607625,0,0.06,492.25
724607626,0.01,0.27,462.36
724607627,0,0.03,456.58
724688436,0.01,0.23,498.02
725159874,0,0.06,501.69
725159875,0.02,0.57,498.72
725366747,0,0.06,521.22
727313945,0,0.11,547.23
727313946,0.02,0.37,448.81
727597995,0,0.08,506.61
727598634,0.02,0.38,488.84
727598635,0.01,0.31,492.3
727709523,0,0.02,550.5
727709524,0.01,0.14,551.28
728132451,0.01,0.26,535.33
728838409,0,0.08,527.3
729154475,0.01,0.13,485.99
729154476,0,0.01,460.38
729367107,0,0.05,463.06
729367108,0,0.03,462.02
729367109,0,0.03,484.79
729367110,0,0.04,459.13
729367111,0,0.03,461.11
729367112,0.02,0.38,484.93
729367113,0.01,0.23,451.11
729367114,0,0.06,502.06
729367115,0,0.03,519.36
729367116,0.01,0.18,468.82
729367117,0,0.03,471.05
729367119,0,0.02,448.01
729371699,0,0.01,567.57
729401607,0,0.02,459.42
729687317,0,0.02,538.78
730191117,0.01,0.13,596.22
731132807,0,0.03,538.71
731132808,0,0.07,543.35
73310501,0.01,0.25,312.66
73310502,0,0.07,499.2
733686426,0,0.06,390.48
733686427,0,0.01,440.83
733686428,0,0.01,440.83
733708820,0,0.03,477.9
733708821,0,0.03,475.47
734109536,0.01,0.13,471
734109537,0,0.02,486.44
734127695,0,0.02,483.83
734230431,0.01,0.12,507.87
734230432,0,0.07,520.15
734284921,0,0.01,457.54
73671301,0.01,0.34,548.64
737018349,0.03,0.63,512.62
737375233,0,0.02,357.26
737671739,0,0.09,359.38
737671740,0,0.02,357.65
737714163,0,0.03,445.91
737714165,0,0.1,540.42
740150059,0,0.01,570.76
740848375,0,0.05,484.91
74170195,0,0.03,464.5
741708105,0.03,0.7,541.92
741708106,0.01,0.13,470.38
741708107,0.01,0.15,461.2
741713966,0.01,0.13,487.26
742007349,0,0.02,547.09
742007350,0.01,0.26,550.37
742230075,0,0.05,410.19
743631784,0,0.07,457.67
744198418,0,0.01,483.42
744464193,0,0.08,471.18
745656019,0,0.04,549.33
746625193,0,0.06,532.9
746687703,0,0.02,196.32
747453201,0,0.02,316.49
747942874,0,0.06,529.55
747947400,0,0.01,469.81
749259903,0,0.11,517.64
749259904,0,0.03,325.25
749567266,0,0.07,492.88
749567267,0,0.03,462.58
749876417,0,0.01,489.04
749876418,0.01,0.17,557.88
749896509,0,0.07,489.84
75040107,0,0.09,462.61
750631164,0,0.04,530.19
750631165,0,0.04,530.04
751450810,0,0.04,504.78
751595930,0,0.02,464.29
